task_ID,pickup_x_loc,pickup_y_loc,pickup_speed_limit,dropoff_x_loc,dropoff_y_loc,dropoff_speed_limit,package_size,payment,min_QoS,min_Rep,cluster,euclidean_distance,AVG_Commulative_Distance,ETA_AV,ETA_GV,submission_timestamp,,,,,
7,7500,7500,40,9873.997627,3681.471824,100,1,10,0.5,0.6,3,4496.334302827606,5749.763287487613,2.697800576300962,4.432100942981209,34:17.8,,,,,
76,7500,7500,40,11393.78351,3389.942379,60,1,5,0.5,0.6,3,5661.636132289707,5749.504089972324,3.396981672579861,5.580755600169123,34:27.8,,,,,
1,7500,7500,40,13845.78935,13818.43945,100,1,5,0.5,0.6,0,8954.982945,5758.904321,5.372989756372773,8.827054592189223,34:37.8,,,,,
28,7500,7500,40,9959.383358,4219.282023,100,1,5,0.5,0.6,3,4100.204500258622,5754.054321742827,2.4601226952349275,4.041630138707412,34:47.8,,,,,
52,7500,7500,40,2990.480098,8921.00726,80,1,10,0.5,0.6,2,4728.110762189587,5751.063233,2.8368664516400193,4.660566309413832,34:57.8,,,,,
39,7500,7500,40,8640.224592,2592.914172,100,1,10,0.5,0.6,3,5037.817328846135,5748.989843392682,3.022690391,4.9658484956744795,35:07.8,,,,,
19,7500,7500,40,10070.24674,14685.0816,80,1,5,0.5,0.6,0,7630.961009,5754.444832278496,4.578576596241838,7.521947258807065,35:17.8,,,,,
92,7500,7500,40,557.9314567,11503.55779,80,1,10,0.5,0.6,2,8013.787532465553,5760.974724475567,4.808272509862787,7.8993048308608875,35:27.8,,,,,
22,7500,7500,40,10627.51352,1298.645149,60,1,5,0.5,0.6,3,6945.368440731328,5764.387962850945,4.167221056104355,6.846148872017596,35:37.8,,,,,
71,7500,7500,40,6380.474312,5866.065189,100,1,5,0.5,0.6,1,1980.6768373794814,5753.5152297317745,1.1884061000508765,1.952381448410113,35:47.8,,,,,
78,7500,7500,40,14738.8937,3858.324347,80,1,5,0.5,0.6,3,8103.294609692649,5760.248121937966,4.861976756091636,7.987533235304086,35:57.8,,,,,
25,7500,7500,40,969.0735606,3282.399547,60,1,5,0.5,0.6,1,7774.390891946994,5766.002815566563,4.6646345258389275,7.663328143023956,36:07.8,,,,,
72,7500,7500,40,5820.090127,6192.729998,80,1,5,0.5,0.6,1,2128.626797291835,5755.639920927604,1.2771760758207487,2.098217837,36:17.8,,,,,
46,7500,7500,40,9507.747606,3993.516044,100,1,5,0.5,0.6,3,4040.6039380385005,5750.767659612578,2.4243623579743754,3.982881013,36:27.8,,,,,
6,7500,7500,40,969.0735606,3282.399547,60,1,5,0.5,0.6,1,7774.390891946994,5756.500303330239,4.6646345258389275,7.663328143023956,36:37.8,,,,,
77,7500,7500,40,12445.99774,607.1880565,60,1,5,0.5,0.6,3,8483.734445475187,5764.204354579237,5.090240657104631,8.362538215218288,36:47.8,,,,,
47,7500,7500,40,13356.43417,9188.967159,100,1,5,0.5,0.6,0,6095.115359565316,5765.136498255254,3.657069208425051,6.008042265834261,36:57.8,,,,,
17,7500,7500,40,1254.486976,14678.53183,60,1,10,0.5,0.6,2,9515.132797456183,5775.670195724919,5.709079667,9.379202302123371,37:07.8,,,,,
22,7500,7500,40,8430.512405,11272.07625,100,1,5,0.5,0.6,0,3885.152842341574,5770.374628908719,2.331091700742761,3.829650647937692,37:17.8,,,,,
83,7500,7500,40,8640.224592,2592.914172,100,1,10,0.5,0.6,3,5037.817328846135,5768.328379467204,3.022690391,4.9658484956744795,37:27.8,,,,,
85,7500,7500,40,14544.85401,7314.110441,60,1,10,0.5,0.6,0,7047.306082366382,5771.890991452995,4.228383640963061,6.946630261342203,37:37.8,,,,,
4,7500,7500,40,5128.264356,14907.51091,60,1,5,0.5,0.6,2,7777.9398192704275,5777.463349308044,4.666763882228729,7.666826371375631,37:47.8,,,,,
100,7500,7500,40,5467.100887,12553.44178,100,1,10,0.5,0.6,2,5447.013186458027,5776.547974895717,3.268207905,5.369198697025201,37:57.8,,,,,
17,7500,7500,40,8430.512405,11272.07625,100,1,5,0.5,0.6,0,3885.152842341574,5771.323126463247,2.331091700742761,3.829650647937692,38:07.8,,,,,
66,7500,7500,40,11393.78351,3389.942379,60,1,5,0.5,0.6,3,5661.636132289707,5771.020958435221,3.396981672579861,5.580755600169123,38:17.8,,,,,
75,7500,7500,40,11272.89893,4210.469036,80,1,10,0.5,0.6,3,5005.574921538066,5768.918084707481,3.0033449469161493,4.934066694275902,38:27.8,,,,,
34,7500,7500,40,14423.12616,12462.22133,100,1,5,0.5,0.6,0,8517.823449660576,5776.449332282695,5.110694059574958,8.396140233533595,38:37.8,,,,,
95,7500,7500,40,2100.396033,1758.191954,80,1,10,0.5,0.6,1,7881.883190936953,5782.201883809073,4.729129905103911,7.769284837439895,38:47.8,,,,,
3,7500,7500,40,2403.639692,10876.68715,60,1,5,0.5,0.6,2,6113.501822360952,5783.104608437278,3.668101086080369,6.026166064823892,38:57.8,,,,,
75,7500,7500,40,14423.12616,12462.22133,100,1,5,0.5,0.6,0,8517.823449660576,5790.5359096362545,5.110694059574958,8.396140233533595,39:07.8,,,,,
20,7500,7500,40,5067.176969,2243.10125,100,1,10,0.5,0.6,1,5792.5480025406105,5790.541362462554,3.4755287945733087,5.709797300476323,39:17.8,,,,,
60,7500,7500,40,10309.62189,4724.697836,60,1,5,0.5,0.6,3,3949.212231,5785.564797242794,2.3695273339517913,3.8927949024412607,39:27.8,,,,,
70,7500,7500,40,14329.75667,6138.8442,80,1,5,0.5,0.6,3,6964.073613994145,5788.741370872852,4.178444160039598,6.8645868284668365,39:37.8,,,,,
7,7500,7500,40,85.36466433,7773.304258,80,1,10,0.5,0.6,2,7419.670638132307,5793.125589333226,4.451802374,7.313675322405629,39:47.8,,,,,
81,7500,7500,40,13278.88298,4938.419862,80,1,10,0.5,0.6,3,6321.169298621509,5794.541256,3.7927015715875023,6.230866862267296,39:57.8,,,,,
57,7500,7500,40,14738.8937,3858.324347,80,1,5,0.5,0.6,3,8103.294609692649,5800.714393423194,4.861976756091636,7.987533235304086,40:07.8,,,,,
64,7500,7500,40,3121.844015,14317.81298,60,1,5,0.5,0.6,2,8102.519588103047,5806.8525406090075,4.861511743138804,7.986769285453662,40:17.8,,,,,
44,7500,7500,40,2990.480098,8921.00726,80,1,10,0.5,0.6,2,4728.110762189587,5803.9835465174665,2.8368664516400193,4.660566309413832,40:27.8,,,,,
66,7500,7500,40,10860.239,3479.063823,100,1,10,0.5,0.6,3,5240.146360798763,5802.487957165427,3.1440878101910825,5.165287112315103,40:37.8,,,,,
9,7500,7500,40,1061.467489,2418.197334,100,1,5,0.5,0.6,1,8202.403259443126,5808.836939446585,4.921441945822992,8.085226046921864,40:47.8,,,,,
31,7500,7500,40,6652.20678,10930.6279,80,1,10,0.5,0.6,2,3533.8309470485456,5802.834285113081,2.120298564,3.4833476378525723,40:57.8,,,,,
18,7500,7500,40,5128.264356,14907.51091,60,1,5,0.5,0.6,2,7777.9398192704275,5808.031931255599,4.666763882228729,7.666826371375631,41:07.8,,,,,
37,7500,7500,40,5820.090127,6192.729998,80,1,5,0.5,0.6,1,2128.626797291835,5798.3746999328605,1.2771760758207487,2.098217837,41:17.8,,,,,
46,7500,7500,40,1860.651713,3943.734185,60,1,5,0.5,0.6,1,6667.0289974375255,5800.6486640624535,4.000217390462081,6.571785707269029,41:27.8,,,,,
8,7500,7500,40,11610.53606,9420.216957,80,1,5,0.5,0.6,0,4536.930661750688,5797.349139,2.722158391606096,4.472117353805342,41:37.8,,,,,
91,7500,7500,40,13845.78935,13818.43945,100,1,5,0.5,0.6,0,8954.982945,5805.572143955223,5.372989756372773,8.827054592189223,41:47.8,,,,,
24,7500,7500,40,1254.486976,14678.53183,60,1,10,0.5,0.6,2,9515.132797456183,5815.207366,5.709079667,9.379202302123371,41:57.8,,,,,
34,7500,7500,40,2100.396033,1758.191954,80,1,10,0.5,0.6,1,7881.883190936953,5820.561448878753,4.729129905103911,7.769284837439895,42:07.8,,,,,
94,7500,7500,40,1061.467489,2418.197334,100,1,5,0.5,0.6,1,8202.403259443126,5826.716078880212,4.921441945822992,8.085226046921864,42:17.8,,,,,
82,7500,7500,40,691.488384,12941.8193,80,1,10,0.5,0.6,2,8716.032798056172,5834.162771455407,5.229619668374464,8.591518019251032,42:27.8,,,,,
38,7500,7500,40,6494.927616,11215.48057,60,1,10,0.5,0.6,2,3849.021480645092,5829.05958,2.3094128837682293,3.794035448652918,42:37.8,,,,,
20,7500,7500,40,8773.043233,7878.254343,80,1,5,0.5,0.6,0,1328.0494801750415,5817.518528937226,0.7968296865113654,1.3090773410037484,42:47.8,,,,,
23,7500,7500,40,11024.6836,12242.94474,100,1,10,0.5,0.6,0,5909.223242862063,5817.753068,3.5455339386261695,5.824805751,42:57.8,,,,,
92,7500,7500,40,8773.043233,7878.254343,80,1,5,0.5,0.6,0,1328.0494801750415,5806.299742368764,0.7968296865113654,1.3090773410037484,43:07.8,,,,,
10,7500,7500,40,14281.90093,11014.32972,80,1,5,0.5,0.6,0,7638.369826903225,5810.961498309055,4.5830218869758905,7.5292502364353195,43:17.8,,,,,
22,7500,7500,40,6474.993212,13308.31571,80,1,5,0.5,0.6,2,5898.064962741653,5811.182573091878,3.538838970567314,5.813806875234467,43:27.8,,,,,
60,7500,7500,40,2403.639692,10876.68715,60,1,5,0.5,0.6,2,6113.501822360952,5811.947938279901,3.668101086080369,6.026166064823892,43:37.8,,,,,
27,7500,7500,40,14715.23821,13075.24457,80,1,10,0.5,0.6,0,9118.279133738228,5820.297259480552,5.4709674693010015,8.988017978,43:47.8,,,,,
74,7500,7500,40,11572.71954,1209.407803,80,1,5,0.5,0.6,3,7493.903831321056,5824.5128931627705,4.496342289799949,7.3868480411969015,43:57.8,,,,,
85,7500,7500,40,5157.685134,9422.049421,60,1,5,0.5,0.6,2,3029.9691262986375,5817.491426411856,1.8179814721432195,2.986683844532417,44:07.8,,,,,
65,7500,7500,40,9336.100367,1514.146199,60,1,10,0.5,0.6,3,6261.1269182395545,5818.603294812427,3.756676143,6.171682230345611,44:17.8,,,,,
72,7500,7500,40,13974.29371,6299.180854,100,1,5,0.5,0.6,3,6584.713032983669,5820.5185691578545,3.9508278118885456,6.490645685396343,44:27.8,,,,,
66,7500,7500,40,969.0735606,3282.399547,60,1,5,0.5,0.6,1,7774.390891946994,5825.391068715932,4.6646345258389275,7.663328143023956,44:37.8,,,,,
40,7500,7500,40,8341.498008,7494.717979,80,1,10,0.5,0.6,0,841.5145857526134,5812.993366021993,0.5049087504417505,0.8294929464433104,44:47.8,,,,,
84,7500,7500,40,12864.85033,14205.99488,100,1,5,0.5,0.6,0,8587.897670878448,5819.878984644466,5.152738592221592,8.465213394251004,44:57.8,,,,,
86,7500,7500,40,14544.85401,7314.110441,60,1,10,0.5,0.6,0,7047.306082366382,5822.917170529917,4.228383640963061,6.946630261342203,45:07.8,,,,,
37,7500,7500,40,1745.997436,10060.41648,100,1,10,0.5,0.6,2,6297.958245683578,5824.090111456221,3.7787749398525965,6.207987395865276,45:17.8,,,,,
67,7500,7500,40,10860.239,3479.063823,100,1,10,0.5,0.6,3,5240.146360798763,5822.651826,3.1440878101910825,5.165287112315103,45:27.8,,,,,
64,7500,7500,40,13278.88298,4938.419862,80,1,10,0.5,0.6,3,6321.169298621509,5823.876685010295,3.7927015715875023,6.230866862267296,45:37.8,,,,,
58,7500,7500,40,5467.100887,12553.44178,100,1,10,0.5,0.6,2,5447.013186458027,5822.952999964823,3.268207905,5.369198697025201,45:47.8,,,,,
59,7500,7500,40,2990.480098,8921.00726,80,1,10,0.5,0.6,2,4728.110762189587,5820.276124077842,2.8368664516400193,4.660566309413832,45:57.8,,,,,
39,7500,7500,40,9873.997627,3681.471824,100,1,10,0.5,0.6,3,4496.334302827606,5817.046997684549,2.697800576300962,4.432100942981209,46:07.8,,,,,
56,7500,7500,40,13845.78935,13818.43945,100,1,5,0.5,0.6,0,8954.982945,5824.681878335433,5.372989756372773,8.827054592189223,46:17.8,,,,,
12,7500,7500,40,3138.731113,13836.58568,60,1,5,0.5,0.6,2,7692.397831820928,5829.215169,4.615438689861679,7.582506412559182,46:27.8,,,,,
66,7500,7500,40,10487.79436,8002.435253,100,1,5,0.5,0.6,0,3029.7452553684784,5822.436791968649,1.8178471495853927,2.9864631717590338,46:37.8,,,,,
3,7500,7500,40,6922.173951,1993.141259,100,1,5,0.5,0.6,1,5537.090945667411,5821.747550794009,3.3222545607559373,5.457989630849333,46:47.8,,,,,
32,7500,7500,40,4999.583917,4594.280152,80,1,10,0.5,0.6,1,3833.4434157444016,5816.956456492684,2.300066044846509,3.778679927580396,46:57.8,,,,,
69,7500,7500,40,1745.997436,10060.41648,100,1,10,0.5,0.6,2,6297.958245683578,5818.112710793624,3.7787749398525965,6.207987395865276,47:07.8,,,,,
77,7500,7500,40,4204.35507,10966.09132,80,1,10,0.5,0.6,2,4782.788362307849,5815.629919,2.869673011645363,4.714462800804985,47:17.8,,,,,
7,7500,7500,40,14159.68981,7322.618189,80,1,10,0.5,0.6,0,6662.051685757631,5817.654851048356,3.9972310034601164,6.566879500055723,47:27.8,,,,,
62,7500,7500,40,6435.220287,4852.606078,60,1,5,0.5,0.6,1,2853.4979264470567,5810.580490846443,1.7120987524440365,2.812733662318574,47:37.8,,,,,
39,7500,7500,40,4999.583917,4594.280152,80,1,10,0.5,0.6,1,3833.4434157444016,5805.873022,2.300066044846509,3.778679927580396,47:47.8,,,,,
80,7500,7500,40,8135.23898,8846.308237,80,1,10,0.5,0.6,0,1488.648524782108,5795.618331603768,0.8931891130828866,1.4673821130927003,47:57.8,,,,,
85,7500,7500,40,9463.523509,4049.698434,100,1,10,0.5,0.6,3,3969.887337192905,5791.291954839761,2.381932397551878,3.9131746497667925,48:07.8,,,,,
42,7500,7500,40,14738.8937,3858.324347,80,1,5,0.5,0.6,3,8103.294609692649,5796.757682156199,4.861976756091636,7.987533235304086,48:17.8,,,,,
82,7500,7500,40,9507.747606,3993.516044,100,1,5,0.5,0.6,3,4040.6039380385005,5792.615810118185,2.4243623579743754,3.982881013,48:27.8,,,,,
19,7500,7500,40,8135.23898,8846.308237,80,1,10,0.5,0.6,0,1488.648524782108,5782.488828270336,0.8931891130828866,1.4673821130927003,48:37.8,,,,,
36,7500,7500,40,14329.75667,6138.8442,80,1,5,0.5,0.6,3,6964.073613994145,5785.262501476261,4.178444160039598,6.8645868284668365,48:47.8,,,,,
78,7500,7500,40,10709.07028,6040.957792,60,1,5,0.5,0.6,3,3525.185984840447,5779.969582233554,2.115111586674045,3.474826175128937,48:57.8,,,,,
37,7500,7500,40,969.0735606,3282.399547,60,1,5,0.5,0.6,1,7774.390891946994,5784.629445106716,4.6646345258389275,7.663328143023956,49:07.8,,,,,
49,7500,7500,40,1745.997436,10060.41648,100,1,10,0.5,0.6,2,6297.958245683578,5785.826015737431,3.7787749398525965,6.207987395865276,49:17.8,,,,,
81,7500,7500,40,12445.99774,607.1880565,60,1,5,0.5,0.6,3,8483.734445475187,5792.100221387984,5.090240657104631,8.362538215218288,49:27.8,,,,,
8,7500,7500,40,1061.467489,2418.197334,100,1,5,0.5,0.6,1,8202.403259443126,5797.6925718243065,4.921441945822992,8.085226046921864,49:37.8,,,,,
46,7500,7500,40,11148.40985,7398.722027,60,1,5,0.5,0.6,0,3649.815288,5792.720633667481,2.1898891684655517,3.597675059395399,49:47.8,,,,,
90,7500,7500,40,14423.12616,12462.22133,100,1,5,0.5,0.6,0,8517.823449660576,5799.014173658227,5.110694059574958,8.396140233533595,49:57.8,,,,,
45,7500,7500,40,14738.8937,3858.324347,80,1,5,0.5,0.6,3,8103.294609692649,5804.323575584574,4.861976756091636,7.987533235304086,50:07.8,,,,,
65,7500,7500,40,7473.356484,5420.133634,60,1,5,0.5,0.6,1,2080.037014,5795.761997281625,1.2480222057849937,2.0503221934607847,50:17.8,,,,,
88,7500,7500,40,13498.22451,68.25845011,100,1,10,0.5,0.6,3,9550.365425309285,5804.373473033982,5.730219243725132,9.413931606622203,50:27.8,,,,,
40,7500,7500,40,13845.78935,13818.43945,100,1,5,0.5,0.6,0,8954.982945,5811.583105693396,5.372989756372773,8.827054592189223,50:37.8,,,,,
35,7500,7500,40,691.488384,12941.8193,80,1,10,0.5,0.6,2,8716.032798056172,5818.214269374589,5.229619668374464,8.591518019251032,50:47.8,,,,,
97,7500,7500,40,13440.45754,4742.72218,100,1,5,0.5,0.6,3,6549.169166188066,5819.879314697627,3.9295014918538365,6.455609588226494,50:57.8,,,,,
61,7500,7500,40,14738.8937,3858.324347,80,1,5,0.5,0.6,3,8103.294609692649,5825.068894913525,4.861976756091636,7.987533235304086,51:07.8,,,,,
51,7500,7500,40,10197.37031,6651.769996,60,1,5,0.5,0.6,3,2827.596282997637,5818.271904863829,1.6965577664054665,2.7872020424199504,51:17.8,,,,,
1,7500,7500,40,9507.747606,3993.516044,100,1,5,0.5,0.6,3,4040.6039380385005,5814.250031635717,2.4243623579743754,3.982881013,51:27.8,,,,,
78,7500,7500,40,5548.933197,6200.384409,80,1,5,0.5,0.6,1,2344.282908264464,5806.417148738717,1.4065697421455388,2.310793145829848,51:37.8,,,,,
25,7500,7500,40,8135.23898,8846.308237,80,1,10,0.5,0.6,0,1488.648524782108,5796.692444630707,0.8931891130828866,1.4673821130927003,51:47.8,,,,,
28,7500,7500,40,5467.100887,12553.44178,100,1,10,0.5,0.6,2,5447.013186458027,5795.906648544926,3.268207905,5.369198697025201,51:57.8,,,,,
80,7500,7500,40,10735.05652,13148.72511,80,1,5,0.5,0.6,0,6509.507362039806,5797.50665,3.9057044094124747,6.416514381392052,52:07.8,,,,,
35,7500,7500,40,10860.239,3479.063823,100,1,10,0.5,0.6,3,5240.146360798763,5796.259759,3.1440878101910825,5.165287112315103,52:17.8,,,,,
30,7500,7500,40,12864.85033,14205.99488,100,1,5,0.5,0.6,0,8587.897670878448,5802.491093741538,5.152738592221592,8.465213394251004,52:27.8,,,,,
37,7500,7500,40,4479.909689,4064.769946,60,1,5,0.5,0.6,1,4574.0300622200175,5799.755100352848,2.7444180318431743,4.508686762734912,52:37.8,,,,,
37,7500,7500,40,13130.08133,11296.44446,60,1,10,0.5,0.6,0,6790.493819283022,5801.956742,4.074296283421221,6.693486745597587,52:47.8,,,,,
47,7500,7500,40,8773.043233,7878.254343,80,1,5,0.5,0.6,0,1328.0494801750415,5792.036770194871,0.7968296865113654,1.3090773410037484,52:57.8,,,,,
82,7500,7500,40,11272.89893,4210.469036,80,1,10,0.5,0.6,3,5005.574921538066,5790.29681,3.0033449469161493,4.934066694275902,53:07.8,,,,,
19,7500,7500,40,1333.766356,5777.838451,80,1,10,0.5,0.6,1,6402.208818642812,5791.647609488008,3.8413252835030365,6.310748674631489,53:17.8,,,,,
39,7500,7500,40,883.796044,12581.29275,60,1,10,0.5,0.6,2,8342.283307146887,5797.265749791221,5.005369974277392,8.223107807835909,53:27.8,,,,,
31,7500,7500,40,6474.993212,13308.31571,80,1,5,0.5,0.6,2,5898.064962741653,5797.487287,3.538838970567314,5.813806875234467,53:37.8,,,,,
39,7500,7500,40,4960.635668,12191.82407,60,1,5,0.5,0.6,2,5334.939954755136,5796.472928,3.2009639664511536,5.258726511805128,53:47.8,,,,,
53,7500,7500,40,14329.75667,6138.8442,80,1,5,0.5,0.6,3,6964.073613994145,5799.027853253186,4.178444160039598,6.8645868284668365,53:57.8,,,,,
100,7500,7500,40,229.4744981,9438.450084,60,1,5,0.5,0.6,2,7524.501963665748,5802.795264,4.5147011691700465,7.417009057279068,54:07.8,,,,,
5,7500,7500,40,14281.90093,11014.32972,80,1,5,0.5,0.6,0,7638.369826903225,5806.794337096459,4.5830218869758905,7.5292502364353195,54:17.8,,,,,
11,7500,7500,40,8430.512405,11272.07625,100,1,5,0.5,0.6,0,3885.152842341574,5802.616855586121,2.331091700742761,3.829650647937692,54:27.8,,,,,
100,7500,7500,40,2100.396033,1758.191954,80,1,10,0.5,0.6,1,7881.883190936953,5807.127194708358,4.729129905103911,7.769284837439895,54:37.8,,,,,
82,7500,7500,40,969.0735606,3282.399547,60,1,5,0.5,0.6,1,7774.390891946994,5811.385341239177,4.6646345258389275,7.663328143023956,54:47.8,,,,,
61,7500,7500,40,10735.05652,13148.72511,80,1,5,0.5,0.6,0,6509.507362039806,5812.893164178271,3.9057044094124747,6.416514381392052,54:57.8,,,,,
43,7500,7500,40,14758.75089,14332.50486,80,1,10,0.5,0.6,0,9968.579996736788,5821.849385800164,5.981147986079776,9.826171682994342,55:07.8,,,,,
15,7500,7500,40,10618.93835,8832.209827,100,1,10,0.5,0.6,0,3391.5423371083602,5816.622919028784,2.034925398195165,3.3430917227408354,55:17.8,,,,,
58,7500,7500,40,7473.356484,5420.133634,60,1,5,0.5,0.6,1,2080.037014,5808.604494339455,1.2480222057849937,2.0503221934607847,55:27.8,,,,,
23,7500,7500,40,14423.12616,12462.22133,100,1,5,0.5,0.6,0,8517.823449660576,5814.405819725583,5.110694059574958,8.396140233533595,55:37.8,,,,,
43,7500,7500,40,9873.997627,3681.471824,100,1,10,0.5,0.6,3,4496.334302827606,5811.589427595459,2.697800576300962,4.432100942981209,55:47.8,,,,,
62,7500,7500,40,11148.40985,7398.722027,60,1,5,0.5,0.6,0,3649.815288,5806.980101071962,2.1898891684655517,3.597675059395399,55:57.8,,,,,
3,7500,7500,40,1860.388023,4405.670171,80,1,10,0.5,0.6,1,6432.736613,5808.3114979068205,3.859641960353746,6.340840358003291,56:07.8,,,,,
78,7500,7500,40,14281.90093,11014.32972,80,1,5,0.5,0.6,0,7638.369826903225,5812.196972066048,4.5830218869758905,7.5292502364353195,56:17.8,,,,,
59,7500,7500,40,11024.6836,12242.94474,100,1,10,0.5,0.6,0,5909.223242862063,5812.402536199091,3.5455339386261695,5.824805751,56:27.8,,,,,
15,7500,7500,40,2544.497288,5438.209927,100,1,10,0.5,0.6,1,5367.307093463618,5811.461531034745,3.220384249637402,5.290631262726619,56:37.8,,,,,
97,7500,7500,40,11279.86412,9908.108612,100,1,10,0.5,0.6,0,4481.780879,5808.6562975923425,2.689068522223241,4.417755425580104,56:47.8,,,,,
81,7500,7500,40,13440.45754,4742.72218,100,1,5,0.5,0.6,3,6549.169166188066,5810.215272052544,3.9295014918538365,6.455609588226494,56:57.8,,,,,
50,7500,7500,40,13278.88298,4938.419862,80,1,10,0.5,0.6,3,6321.169298621509,5811.288705,3.7927015715875023,6.230866862267296,57:07.8,,,,,
10,7500,7500,40,12650.92075,3427.872494,80,1,5,0.5,0.6,3,6566.140950753775,5812.871204348708,3.9396845625728956,6.472338919,57:17.8,,,,,
71,7500,7500,40,14159.68981,7322.618189,80,1,10,0.5,0.6,0,6662.051685757631,5814.647732552492,3.9972310034601164,6.566879500055723,57:27.8,,,,,
80,7500,7500,40,1061.467489,2418.197334,100,1,5,0.5,0.6,1,8202.403259443126,5819.632608391512,4.921441945822992,8.085226046921864,57:37.8,,,,,
90,7500,7500,40,12099.27467,3016.461473,60,1,10,0.5,0.6,3,6423.040185540761,5820.889707510573,3.853824103616808,6.3312824505150855,57:47.8,,,,,
96,7500,7500,40,10197.37031,6651.769996,60,1,5,0.5,0.6,3,2827.596282997637,5814.666644257947,1.6965577664054665,2.7872020424199504,57:57.8,,,,,
8,7500,7500,40,6243.547815,1429.448953,60,1,10,0.5,0.6,1,6199.214636277222,5815.4644616687765,3.7195287743272756,6.110654409728534,58:07.8,,,,,
8,7500,7500,40,5067.176969,2243.10125,100,1,10,0.5,0.6,1,5792.5480025406105,5815.417015583625,3.4755287945733087,5.709797300476323,58:17.8,,,,,
91,7500,7500,40,10618.93835,8832.209827,100,1,10,0.5,0.6,0,3391.5423371083602,5810.409010049585,2.034925398195165,3.3430917227408354,58:27.8,,,,,
7,7500,7500,40,4204.35507,10966.09132,80,1,10,0.5,0.6,2,4782.788362307849,5808.290204590324,2.869673011645363,4.714462800804985,58:37.8,,,,,
61,7500,7500,40,11610.53606,9420.216957,80,1,5,0.5,0.6,0,4536.930661750688,5805.674238452793,2.722158391606096,4.472117353805342,58:47.8,,,,,
9,7500,7500,40,5548.933197,6200.384409,80,1,5,0.5,0.6,1,2344.282908264464,5798.566658719347,1.4065697421455388,2.310793145829848,58:57.8,,,,,
83,7500,7500,40,10070.24674,14685.0816,80,1,5,0.5,0.6,0,7630.961009,5802.321565174836,4.578576596241838,7.521947258807065,59:07.8,,,,,
31,7500,7500,40,3121.844015,14317.81298,60,1,5,0.5,0.6,2,8102.519588103047,5807.025446612318,4.861511743138804,7.986769285453662,59:17.8,,,,,
41,7500,7500,40,11572.71954,1209.407803,80,1,5,0.5,0.6,3,7493.903831321056,5810.468055560703,4.496342289799949,7.3868480411969015,59:27.8,,,,,
69,7500,7500,40,5467.100887,12553.44178,100,1,10,0.5,0.6,2,5447.013186458027,5809.727822,3.268207905,5.369198697025201,59:37.8,,,,,
42,7500,7500,40,14715.23821,13075.24457,80,1,10,0.5,0.6,0,9118.279133738228,5816.452519400285,5.4709674693010015,8.988017978,59:47.8,,,,,
40,7500,7500,40,10487.79436,8002.435253,100,1,5,0.5,0.6,0,3029.7452553684784,5810.799969168984,1.8178471495853927,2.9864631717590338,59:57.8,,,,,
43,7500,7500,40,369.449492,10235.20793,60,1,5,0.5,0.6,2,7637.153460698844,5814.497041014185,4.5822920672547225,7.528051246894428,00:07.8,,,,,
38,7500,7500,40,4960.635668,12191.82407,60,1,5,0.5,0.6,2,5334.939954755136,5813.528238819723,3.2009639664511536,5.258726511805128,00:17.8,,,,,
80,7500,7500,40,10197.37031,6651.769996,60,1,5,0.5,0.6,3,2827.596282997637,5807.508214715243,1.6965577664054665,2.7872020424199504,00:27.8,,,,,
15,7500,7500,40,13845.78935,13818.43945,100,1,5,0.5,0.6,0,8954.982945,5813.841161859071,5.372989756372773,8.827054592189223,00:37.8,,,,,
13,7500,7500,40,10197.37031,6651.769996,60,1,5,0.5,0.6,3,2827.596282997637,5807.844686198707,1.6965577664054665,2.7872020424199504,00:47.8,,,,,
50,7500,7500,40,9336.100367,1514.146199,60,1,10,0.5,0.6,3,6261.1269182395545,5808.753067425241,3.756676143,6.171682230345611,00:57.8,,,,,
17,7500,7500,40,107.9927214,14408.65096,60,1,10,0.5,0.6,2,10117.866852906174,5817.371294996203,6.070720099602264,9.973325869,01:07.8,,,,,
81,7500,7500,40,10487.79436,8002.435253,100,1,5,0.5,0.6,0,3029.7452553684784,5811.807171164611,1.8178471495853927,2.9864631717590338,01:17.8,,,,,
92,7500,7500,40,969.0735606,3282.399547,60,1,5,0.5,0.6,1,7774.390891946994,5815.716700488878,4.6646345258389275,7.663328143023956,01:27.8,,,,,
52,7500,7500,40,13498.22451,68.25845011,100,1,10,0.5,0.6,3,9550.365425309285,5823.141449444783,5.730219243725132,9.413931606622203,01:37.8,,,,,
79,7500,7500,40,6922.173951,1993.141259,100,1,5,0.5,0.6,1,5537.090945667411,5822.573888921415,3.3222545607559373,5.457989630849333,01:47.8,,,,,
65,7500,7500,40,11024.6836,12242.94474,100,1,10,0.5,0.6,0,5909.223242862063,5822.745471800506,3.5455339386261695,5.824805751,01:57.8,,,,,
36,7500,7500,40,14738.8937,3858.324347,80,1,5,0.5,0.6,3,8103.294609692649,5827.252485907013,4.861976756091636,7.987533235304086,02:07.8,,,,,
11,7500,7500,40,2990.480098,8921.00726,80,1,10,0.5,0.6,2,4728.110762189587,5825.084553513093,2.8368664516400193,4.660566309413832,02:17.8,,,,,
57,7500,7500,40,12650.92075,3427.872494,80,1,5,0.5,0.6,3,6566.140950753775,5826.543325948606,3.9396845625728956,6.472338919,02:27.8,,,,,
